name,year,p,E,baseline,Y,Ygross,damageFraction,abatementFraction,CE,temp,SSP,damage,TCRE,cost_level,r,gamma,beta,elasmu,on_utility,useBaselineCO2Intensity,maxReductParam,minEmissions,p_rel
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2120.0,706.068486574502,-5.5049424164146785,80.872570068,625.9618274406653,649.7331060227257,0.036586220344494644,0.030502020188038628,1782.658061811491,2.2014719983231243,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.2890913400300291
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2125.0,706.7391135178657,-6.7275758206665035,82.269230616,646.5477567986122,670.4623730405202,0.03566884168824592,0.030483290539730586,1749.0201827081585,2.180616513279058,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.28936592025192487
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2130.0,709.2627213095434,-8.05951821896282,83.665891164,667.4620760570017,691.370593834641,0.034581334512699256,0.030584292133735674,1708.7225916133443,2.155632006800274,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.29039918143278537
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2135.0,697.0857380012365,-8.38810836351596,84.596998196,681.7923686414042,705.396923364954,0.03346279795345431,0.029866638962799747,1666.7820497957646,2.129628870873374,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.2854134605161073
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2140.0,681.9712438727829,-8.450474947772959,85.528105228,696.3276796633833,719.6067205831309,0.03234967136060593,0.028952405018345367,1624.5296750568998,2.103432398535278,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.2792250107487636
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2145.0,654.1473413283472,-7.502167123717773,85.993658744,704.1426842041599,726.9492665519537,0.03137300413819707,0.027348653551125406,1587.018839438311,2.080175680451753,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.2678328449399486
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2150.0,622.7463728510842,-6.151010174616548,86.45921226,711.9939646934444,734.4538105205575,0.030580338076256056,0.02552679577021863,1556.2637885652282,2.0611075489104413,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.25497609204990884
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2155.0,581.1727231168338,-3.83871757387717,86.45921226,712.9314190547817,735.0485528822185,0.030089350888063977,0.023205996367240075,1537.0702006958425,2.0492075244314223,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.23795425586809346
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2160.0,534.8109486886848,-0.9238350104521226,86.45921226,713.6870957576328,735.7383613085445,0.029971613158368562,0.020641910793728995,1532.451025643582,2.046343635899021,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.21897197900621665
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2165.0,485.67596150012884,2.496686060084991,86.45921226,714.1756594452593,736.4838897548976,0.030290180980146866,0.01798827049036171,1544.934455944007,2.0540833626852844,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.1988542431791849
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2170.0,434.61439872831636,6.4108322675762395,86.45921226,714.2983108688856,737.23645582986,0.03111368785358621,0.01532408045084497,1576.988617281888,2.0739569427147706,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.17794769390470014
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2175.0,378.48525229287714,11.192672534020305,86.45921226,713.9119964691054,737.9472750768194,0.03257045512528258,0.01252477407671775,1632.9519799519896,2.1086542275702334,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.15496628280039546
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2180.0,317.0093907450714,17.05847143337581,86.45921226,712.851129959878,738.5812061984333,0.034837166208156294,0.00964951212127654,1718.2443371188688,2.1615354890136986,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.12979572281608373
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2185.0,250.87468822690158,24.23831401807712,86.45921226,710.8910076464168,739.0906301259841,0.03815448516071776,0.006823250969365735,1839.4359072092543,2.2366742624697378,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.1027176558339119
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2190.0,177.87797611452925,33.57956451945619,86.45921226,707.6584163206008,739.4067367945679,0.04293755911881534,0.004088526670642493,2007.3337298065353,2.340770912480052,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.0728300206772545
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2195.0,96.17269204355237,46.97665131479034,86.45921226,702.4693842417099,739.4367588541176,0.04999396387825625,0.0016297218748069777,2242.216986380487,2.486398531555902,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.03937676435900843
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2200.0,0.0,84.63635836062423,86.45921226,691.8834432776329,739.0194457585796,0.06378181623159207,1.5383470404479026e-16,2665.398778183608,2.748771242473837,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.0
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2020.0,112.64365782163645,31.244157256983264,43.47801205,101.37605941704625,101.6022031,0.0022257753872833817,0.0039513002883219935,156.22078628491633,1.1930808874966483,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.046120605302081945
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2025.0,149.766675569251,30.79899999267757,46.476228195000004,122.53847051329217,123.10526818839766,0.004604170751149961,0.005801241597154618,310.2157862483042,1.2885577874739487,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.06132018317686087
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2030.0,173.91219171059134,30.809084187905224,49.474444340000005,143.480351609461,144.51601760175024,0.007166444311683685,0.006982934038790565,464.26120718783034,1.3840659484564548,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.07120627744355386
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2035.0,202.43371190978823,29.67687250404019,51.19409131500001,164.45449959907137,166.08339814162875,0.009807714442164323,0.008270586004352962,612.6455697080313,1.4760642532189796,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.08288407449987291
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2040.0,225.34758826384402,28.743288941670375,52.913738290000005,185.2203933183382,187.57025050912557,0.012527877871939047,0.00923529532975721,756.3620144163832,1.5651684489381577,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.09226588851144815
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2045.0,251.82057581883112,27.445532820735416,54.45241879,206.78978200650178,209.99727797283882,0.01527398829784775,0.0103611473607666,893.5896785200603,1.6502496006824374,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.10310493825292387
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2050.0,276.6496237458135,26.15467344420386,55.99109929,228.15681929044987,232.34511264650143,0.01802617368768921,0.01140997738631835,1024.3630457410795,1.7313290883594694,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.11327089647562352
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2055.0,305.24711921018564,24.291733978462286,56.806347175,250.95727477766937,256.2620369135981,0.020700538401313334,0.012477201700781565,1145.821715633391,1.8066334636927026,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.1249798007002078
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2060.0,330.58898560224407,22.577271785582116,57.621595060000004,273.57643476937005,280.09945494999204,0.02328822875355689,0.013350436491842645,1258.7080745613016,1.876623006228007,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.13535572634119603
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2065.0,361.1623536536516,20.84111592990891,59.244130865,299.22257233847,307.1356836727748,0.025764220033564995,0.014598238749511563,1362.913654210846,1.9412304656107247,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.14787362808482538
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2070.0,391.46974207403986,19.02303695909023,60.86666667,324.6911643768546,334.07787430473553,0.028097370852278224,0.015867385801495923,1458.0288390062972,2.000201880183904,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.16028262763353435
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2075.0,424.7345734990712,16.99674471925849,62.654864915,352.46958943263684,363.46103545927696,0.03024105737428255,0.017281916670975533,1543.0125626025897,2.052891788813606,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.1739025170286697
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2080.0,458.1045770465121,14.850597232856172,64.44306316,380.1199583758403,392.7506982836777,0.032159687972634514,0.01874852592159828,1617.2655487668706,2.09892864023546,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.1875654678978395
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2085.0,492.78560940307693,12.504925020592367,66.14006739,410.3188826036906,424.676457639789,0.033808266923702375,0.020183755664249483,1679.7901738698324,2.1376939077992962,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.20176520391243677
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2090.0,528.3915925658539,10.002731031047022,67.83707162,440.4810061467181,456.5273436212366,0.03514868867927331,0.02171958464108476,1729.8038290250674,2.1687023739955418,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.21634365002826936
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2095.0,566.6279260999604,7.307064506815255,70.1648392,473.45054548453993,491.20264715480505,0.036140077365402416,0.02354008768581162,1766.3391515591438,2.1913542739666694,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.2319990618040272
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2100.0,603.6968269579417,4.5010938237654,72.49260678,506.47827419856065,525.8046947875948,0.03675589202725041,0.02535459226401691,1788.8446206779709,2.2053076648203422,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.2471764821623048
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2105.0,637.5127500812278,1.7056177319362782,74.82037436,539.6334075054644,560.3613220787533,0.03699026638097587,0.027026297228417862,1797.3727093376522,2.2105950797893446,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.26102200949562493
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2110.0,670.0965350162786,-1.18210225829586,77.14814194,573.0002541866057,594.9094424559485,0.03682777025507546,0.028677492317318,1791.462198046173,2.206930562788627,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.27436305250948867
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2115.0,688.0702310875582,-3.350267178492353,79.010356004,599.8038867396723,622.4412631907611,0.03636869499146784,0.02959365668955738,1774.710862153711,2.1965447345353013,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.2817221684895083
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2120.0,701.5789702074148,-5.329286187404432,80.872570068,626.9122512998114,650.0831007397062,0.03564290382803307,0.030242788581394876,1748.064431216689,2.1800239473543472,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.28725316097611797
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2125.0,705.5755536410304,-6.742285898156758,82.269230616,647.5268284068464,670.8263229065594,0.03473252868009241,0.030436859124974524,1714.3530017259052,2.1591228610700615,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.2888895145060299
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2130.0,704.520797858467,-7.8425277398172035,83.665891164,668.4260316627332,691.726584023196,0.0336846275662025,0.030303649403160576,1675.1403630268192,2.134811025076628,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.28845765730183004
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2135.0,690.9711556908866,-8.065045794836017,84.596998196,682.7437641038306,705.7653864589406,0.0326193701147872,0.029496433043074335,1634.815134052639,2.109809383112636,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.282909917549052
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2140.0,677.5883106857591,-8.223545067684572,85.528105228,697.2767919315706,719.9896569812004,0.03154609907156315,0.02869283794558791,1593.6974087142162,2.084316393402814,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.27743047090965256
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2145.0,649.3449490126504,-7.227624954108653,85.993658744,705.0599039149429,727.3259554533439,0.030613580295677123,0.027064115364504364,1557.5592839436729,2.0619107560450773,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.2658665625519182
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2150.0,619.0089577296633,-5.933156636474488,86.45921226,712.8864121901953,734.8250613185832,0.029855608202883986,0.025310936005164514,1527.8935007613004,2.0435179704720063,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.2534458519014752
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2155.0,577.7106692091754,-3.6225099071323994,86.45921226,713.785107070831,735.4031389626912,0.029396164833281897,0.023010166210270515,1509.7809512256383,2.032288189759896,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.23653675909199912
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2160.0,531.3252782283519,-0.6853922210050954,86.45921226,714.5020713597904,736.0761097613231,0.02930952127834737,0.020449479268173087,1506.353990120613,2.0301634738747802,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.21754481271365275
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2165.0,483.7404925063441,2.6267118758625863,86.45921226,714.9658307057059,736.8062927950008,0.029642067803798647,0.01788819777550928,1519.4875494999258,2.038306280689954,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.19806178843061745
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2170.0,431.3004119042141,6.681137341939432,86.45921226,715.047256628465,737.5376644440082,0.03049391088724618,0.01515478337718555,1552.893236209623,2.0590178064499662,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.17659082143405702
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2175.0,375.9642189793013,11.415759880699342,86.45921226,714.6363057530434,738.2372681912794,0.03196934570380009,0.012404075546013898,1609.9720356131197,2.094406662080134,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.15393407570895903
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2180.0,315.56684897100797,17.19669709379037,86.45921226,713.5587241328684,738.8567392280758,0.034239404951002535,0.009586784244764538,1695.9555210820715,2.1477164230708845,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.12920509125208843
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2185.0,249.48748564212798,24.395663641982157,86.45921226,711.5817518779891,739.3499991042706,0.03755764828555214,0.0067687585198632294,1817.9338392919824,2.2233429803610294,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.10214968224246766
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2190.0,176.68769922587515,33.74748401678828,86.45921226,708.3388837993102,739.6537431806354,0.04233718773147281,0.0040486911527524766,1986.6712593759237,2.327960180813073,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.07234267596878693
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2195.0,95.45256203433377,47.123097094764866,86.45921226,703.1498486634869,739.6739773451029,0.04937868547533792,0.001611878757723065,2222.286744849748,2.474041781806844,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.03908191569585559
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2200.0,0.0,84.66266942149484,86.45921226,692.5981780739177,739.2491860971121,0.06310593085599435,0.0,2645.6000919572225,2.736496057013478,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,3.2,-20,0.0
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2020.0,37.780812996861926,36.39291834109069,43.47801205,101.33695642587558,101.6022031,0.002610639002220796,0.0007354876030118188,181.96459170545347,1.2090420468573813,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.015468904312208372
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2025.0,58.00280428119616,36.83103983445142,46.476228195000004,122.47324934585039,123.1521706259105,0.005512864910212722,0.0013249262227127473,366.11979087771056,1.3232182703441806,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.0237485580138283
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2030.0,73.66516489207058,37.560997946581224,49.474444340000005,143.36281302018313,144.6271664319365,0.00874215711298191,0.0018177556610415716,553.9247806106167,1.4396573639785823,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.030161325193111644
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2035.0,91.8220301417675,37.06169232314914,51.19409131500001,164.2281935641714,166.25573377292923,0.01219530997665944,0.0023838776839768916,739.2332422263624,1.5545486101803447,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.03759543761362922
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2040.0,108.4898233093092,36.619240741993494,52.913738290000005,184.81610437307032,187.79595954002437,0.01586751479772365,0.0029119560152741533,922.3294459363299,1.6680682564805247,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.04441986718918649
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2045.0,126.6163728434941,35.88819524271039,54.45241879,206.11149358404367,210.25722523382717,0.019717427761034204,0.0034899181556849778,1101.7704221498818,1.7793216617329268,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.051841567200726774
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2050.0,143.7652313806756,35.16803260027814,55.99109929,227.09918811923887,232.61951503099573,0.023731142724724888,0.00404231172449747,1277.6105851512725,1.888342562793789,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.05886296326748934
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2055.0,165.43288938223412,33.655545151781894,56.806347175,249.39662747725262,256.52696898110804,0.02779567985454403,0.004713891527540547,1445.888310910182,1.992674752764313,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.0677345280038968
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2060.0,185.02147161248163,32.273972630961566,57.621595060000004,271.3796752805099,280.32154735818733,0.03189862556748715,0.005299948315297978,1607.2581740649898,2.092724067920294,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.07575483990551449
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2065.0,211.57498402994554,30.829225131062227,59.244130865,296.2119811422935,307.2756141849488,0.03600556806957067,0.006215570868832595,1761.404299720301,2.1882946658265867,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.08662685959373304
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2070.0,237.5623550675381,29.34580654088311,60.86666667,320.6993079274316,334.09144434082293,0.04008524205046491,0.007134298069659687,1908.1333324247166,2.2792666661033243,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.09726707943071125
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2075.0,271.12807508363187,27.37223517487188,62.654864915,347.30094585425974,363.3008272546168,0.044040310949095836,0.008398150745676276,2044.994508299076,2.364120595145427,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.11101016407906063
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2080.0,303.5542729420622,25.37488992996094,64.44306316,373.5861764150263,392.354819791563,0.04783589350707469,0.009653383345730649,2171.8689579488805,2.442782753928306,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.12428668493959524
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2085.0,345.98800470876506,22.633797943451754,66.14006739,402.22098619064906,423.9824286108003,0.0513262837128739,0.011358090806125432,2285.037947666139,2.512947527553006,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.1416606714751302
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2090.0,389.4975283048274,19.738944930889993,67.83707162,430.6467174098033,455.44618932575696,0.05445093733832068,0.013176846968276599,2383.7326723205892,2.5741382568387654,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.15947512817390913
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2095.0,443.43292864336547,16.273568678166253,70.1648392,461.69512932984014,489.6458576699192,0.05708355927504094,0.015659049730823726,2465.1005157114205,2.6245863197410806,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.1815583360431203
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2100.0,501.20014955546947,12.41146403028517,72.49260678,492.71039413597566,523.6729452205815,0.05912574129939781,0.01847577496673175,2527.1578358628462,2.6630618582349648,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.20521043724977672
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2105.0,559.758024610283,8.321548864188504,74.82037436,523.813092288066,557.551427957243,0.060511611983109156,0.021475895965578164,2568.7655801837886,2.688858659713949,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.22918626238684833
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2110.0,622.8724658300993,3.781703934645621,77.14814194,555.1632341572129,591.3199868667296,0.061145832227155264,0.0248892313996758,2587.6740998570167,2.7005819419113504,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.2550277193197346
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2115.0,667.0444077242162,0.13153736295145568,79.010356004,580.2158509093882,618.0187881022798,0.061167941688263686,0.027428782943633132,2588.331786671774,2.7009897077365,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.27311339530826556
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2120.0,709.9879803530973,-3.5769266379301996,80.872570068,605.7384663056936,644.7921760942569,0.060567902708010504,0.029972965112228543,2570.4471534821228,2.689901235158916,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.2906961301180143
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2125.0,733.7287246876342,-6.255025023493903,82.269230616,625.1308692138379,664.6966290375013,0.05952453810538465,0.03149747931193865,2539.172028364653,2.6705106575860853,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.300416495384957
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2130.0,755.2570867383373,-8.8554875845081,83.665891164,645.0555843619433,684.8162292961039,0.05806031345815067,0.032897926551407976,2494.8945904421125,2.6430586460741097,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.30923102705182626
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2135.0,754.8110882995883,-10.117134208267125,84.596998196,658.8084123858,698.1905456508805,0.05640599620031651,0.03300686461568553,2444.308919400777,2.6116955300284816,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.30904841829819846
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2140.0,752.3558633194589,-11.21983666236993,85.528105228,673.000742195536,711.8646078516487,0.054594462524834186,0.032964314553901634,2388.2097360889275,2.5769140363751353,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.30804315564581136
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2145.0,727.33019585846,-10.776847737821438,85.993658744,680.8308408552416,718.8412395019187,0.05287732055135609,0.031556417090772976,2334.32549739982,2.5435058083878888,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.297796693894565
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2150.0,693.8871158065317,-9.638798434376417,86.45921226,688.827995971118,726.1219792921022,0.05136049366986828,0.02958953248336459,2286.131505227938,2.5136255332413215,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,3.0,True,True,2.2,-20,0.2841038227202
