name,year,p,E,baseline,Y,Ygross,damageFraction,abatementFraction,CE,temp,SSP,damage,TCRE,cost_level,r,gamma,beta,elasmu,on_utility,maxReductParam,p_rel
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2140.0,609.9904041974977,12.621835668783639,85.528105228,710.7192994501592,719.3615281036141,0.012013748742218118,0.01989540053169928,109.87742575534455,1.1643480039683136,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.15536047186948887
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2145.0,328.0826387825428,31.394945072164635,85.993658744,708.5225355333778,729.667101249322,0.028978373397595812,0.007851240132611475,266.8521511161677,1.2616723336920241,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.08356045148038087
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2150.0,0.0,84.5813469143996,86.45921226,684.2417128571353,738.5391022125344,0.07351999263510031,0.0,689.7588856881657,1.5238745091266628,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.0
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2020.0,151.328515745572,32.47801205,43.47801205,99.80232779297239,101.6022031,0.017714924008646847,0.004808566192386594,162.39006024999998,1.1969058373550001,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.03854235976789139
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2025.0,414.07022683836874,25.926308766044183,46.476228195000004,118.94265523383677,122.83362597280312,0.031676755515039894,0.021328622395951003,292.02160408022087,1.277277394529737,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.10546091444397046
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2030.0,447.64439645553125,25.544010759685058,49.474444340000005,136.9131901888654,143.40616963731273,0.045276848721841505,0.023242959579789595,419.74165787864615,1.3564638278847607,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.11401203065572614
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2035.0,504.18602818197803,23.825547903287934,51.19409131500001,154.41293749407336,163.8894442614344,0.057822557212679364,0.026300463082848766,538.8693973950858,1.4303230263849533,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.12841280569225855
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2040.0,543.1110990609376,22.490811280537383,52.913738290000005,171.26590334916605,184.06622737186962,0.06954194805570174,0.02800730561686727,651.3234537977727,1.5000445413546193,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.13832676062940946
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2045.0,582.2477209569254,21.03152782088388,54.45241879,188.51929710238915,204.99972311009262,0.08039243057344447,0.0295460174514513,756.4810929021921,1.565242277599359,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.14829459619419616
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2050.0,616.8011286107788,19.65731568542148,55.99109929,205.30472263953223,225.71850488832916,0.09043911689427656,0.03081002791726616,854.7676713292996,1.6261799562241657,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.15709511777758717
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2055.0,650.5915258943743,18.052019623416545,56.806347175,223.16456308979238,247.8462446964676,0.09958465030165128,0.031475548277045365,945.0277694463823,1.6821412170567571,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.16570130572827038
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2060.0,688.5584655097986,16.344278498788086,57.621595060000004,240.73219915858328,269.8181535895147,0.10779835991013803,0.0325140098828941,1026.7491619403227,1.7328084804030002,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.17537123104759214
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2065.0,730.2633441155372,14.723202091154977,59.244130865,260.83776151656156,294.7796257384493,0.1151431824260592,0.03397852530216314,1100.3651723960975,1.7784504068855806,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.1859931844010575
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2070.0,766.1209405158695,13.204593496184344,60.86666667,280.6749074273939,319.5612678163656,0.12168671333259809,0.03513248534964111,1166.3881398770193,1.819384646723752,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.19512587412621854
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2075.0,808.6538172926638,11.460734011460696,62.654864915,302.4891222919994,346.62588483069175,0.12733256363774095,0.03667625834649143,1223.6918099343227,1.8549129221592802,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.20595871307014088
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2080.0,838.083022741839,10.026932740052157,64.44306316,324.1491024072257,373.5497686186187,0.1322465448019842,0.03742996116709233,1273.8264736345834,1.8859964136534417,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.2134541346601626
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2085.0,886.7306885884166,7.938476004808112,66.14006739,348.14216139678854,402.998340492941,0.13612011163384266,0.03925774700285382,1313.518853658624,1.910605689268347,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.22584436943970262
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2090.0,922.7949681735668,6.153163148938903,67.83707162,372.196055455432,432.33982505072134,0.1391122587150824,0.040338605753625016,1344.2846694033185,1.9296804950300577,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.23502969998822715
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2095.0,959.5044430633408,4.311307518363586,70.1648392,398.83523271627445,464.41175298284014,0.14120340375836427,0.04168350337509093,1365.8412069951364,1.9430455483369846,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.24437935746105177
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2100.0,992.8801584515744,2.4642540685065386,72.49260678,425.7872557392318,496.4850830167965,0.1423966795698733,0.042911161990813955,1378.162477337669,1.9506847359493549,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.2528799287094134
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2105.0,1010.7465369715565,1.0283632174122412,74.82037436,453.08422921917287,528.6211352294495,0.14289422230060772,0.043225639944442375,1383.3042934247303,1.9538726619233329,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.25743037569737065
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2110.0,1018.5968218256673,-0.13096436611097423,77.14814194,480.81365358461096,560.9320710077009,0.14283087304877953,0.042988164800301064,1382.6494715941753,1.9534666723883887,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.25942979068956074
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2115.0,995.8312637511352,-0.2131567751716083,79.010356004,503.085341325831,586.8443143161462,0.14272775751081468,0.04114207385721695,1381.5836877183174,1.9528058863853568,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.2536315554706237
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2120.0,956.9851182528657,0.3912975383133863,80.872570068,525.4822305443882,613.105446948466,0.1429170411716189,0.03839899133431842,1383.5401754098843,1.9540189087541284,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.24373770229950403
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2125.0,879.1092712819392,2.7299217916378455,82.269230616,541.7531642242316,633.0641797262449,0.14423658520925772,0.03366712052991568,1397.1897843680736,1.9624816663082056,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.22390324547955381
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2130.0,779.1538915414865,6.412933669488571,83.665891164,557.0982577324867,653.3569529384215,0.14732941123993398,0.027965535010228453,1429.2544527155164,1.9823617606836201,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.19844527949269414
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2135.0,636.2213668961391,12.770612486791324,84.596998196,564.798145965117,667.1837445688654,0.15345937223022438,0.020621333338140226,1493.107515149473,2.0219506593926733,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.16204132244420127
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2140.0,465.87665957437576,21.957150734650014,85.528105228,569.364914673523,680.9839959793711,0.1639085234966805,0.012899106566224035,1602.8932688227233,2.0900178266700884,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.11865566600129997
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2145.0,251.4542753612222,36.92738674817818,85.993658744,563.0770559349351,687.705910330129,0.18122405598545258,0.005119650158932428,1787.5302025636142,2.204492725589441,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.06404372036821646
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 2.2 30,2150.0,0.0,79.41039896887538,86.45921226,542.669667005485,693.387926538539,0.21736498973302634,0.0,2184.5821974079913,2.4506649623929544,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,2.2,0.0
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2020.0,359.6057984463844,26.237985537392436,43.47801205,100.14616723033868,101.6022031,0.01433075096047124,0.018353826745002553,131.1899276869622,1.1775617551659165,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.09158918918918918
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2025.0,412.8403815978496,25.652938597693943,46.476228195000004,119.20687901648468,122.66406157488605,0.02818415201660978,0.02170484785699877,259.4546206754319,1.257085864818768,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.10514768109541497
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2030.0,461.09134943377865,24.94031714348557,49.474444340000005,137.39009163443927,143.33911325479033,0.04150312838740993,0.024671886504488424,384.15620639285976,1.3344008479635732,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.11743687954766206
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2035.0,503.00014157862336,23.628106206556204,51.19409131500001,155.04921176411693,163.89725336168,0.053985295153407144,0.026500607479526324,502.2967374256408,1.4076479772038974,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.12811076831427182
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2040.0,542.3258434915842,22.317018941338528,52.913738290000005,172.08445957831282,184.17623547580723,0.06565329053586158,0.028187786514079292,613.8818321323334,1.476830735922047,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.13812676129343074
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2045.0,584.4163782780123,20.801722689294667,54.45241879,189.518776191069,205.20077612561926,0.07642271257760777,0.029919366029217506,717.8904455788067,1.5413160762588602,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.14884693869402701
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2050.0,615.5439898693351,19.53906123142147,55.99109929,206.45900925063268,225.99515834680483,0.08644498952580484,0.030893387286789063,815.5857517359141,1.6018871660762668,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.15677493295708483
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2055.0,653.6478628580971,17.829489941325566,56.806347175,224.49815394083262,248.20450970146663,0.09551138208224882,0.03185457015505097,904.7332014425419,1.657158584894376,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.1664797342897833
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2060.0,689.7996887998413,16.181694654654116,57.621595060000004,242.22357056252352,270.2406684535757,0.10367461733786093,0.032741839249064,985.6416747158125,1.707321838323804,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.17568736230918164
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2065.0,730.8325839599777,14.585412523792181,59.244130865,262.50680848194907,295.27639755731764,0.11097937168854655,0.034145912483374834,1058.5687373347735,1.7525366171475596,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.18613816597819483
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2070.0,767.3241674060823,13.053870227002315,60.86666667,282.52549396572687,320.13288624209423,0.11747431736184547,0.03533229538045155,1123.8380884697851,1.793003614851267,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.19543232795916932
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2075.0,810.730765466779,11.28646992998023,62.654864915,304.53866131575955,347.27316913344396,0.12305732666972363,0.03692717322736821,1180.2704381196863,1.8279916716342055,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.20648769786425994
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2080.0,847.0660301792865,9.647095186736664,64.44306316,326.43636188382595,374.27012588749426,0.12780545572597246,0.03813781028227642,1228.5059140533697,1.8578976667130893,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.21574204651039083
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2085.0,889.0857134292471,7.752815056910561,66.14006739,350.63607031041624,403.77498254212236,0.13160526166616224,0.03951257389908147,1267.2699893379224,1.8819313933895119,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.2264441784990224
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2090.0,926.2379061660755,5.933438957043977,67.83707162,374.9430341539078,433.211611285863,0.13450372892592113,0.04065737155426474,1296.9371841231423,1.9003250541563483,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.23590659324335508
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2095.0,964.8025892267183,4.028395759116184,70.1648392,401.87140640427623,465.3803939059496,0.13646683086204128,0.04211833189499376,1317.0791629187231,1.9128130810096085,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.24572875981609169
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2100.0,996.8719461052467,2.2164028195022687,72.49260678,429.1114614708057,497.54665477229395,0.13754527870920596,0.043255017822769845,1328.1611770162344,1.9196839297500654,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.2538966102985168
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2105.0,1016.4081377342407,0.7190342631457988,74.82037436,456.73412043029145,529.789368820208,0.13789489312064496,0.043669489911472084,1331.7563483319634,1.9219129359658174,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.2588723475054099
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2110.0,1024.3446664270416,-0.45155471799884667,77.14814194,484.8024778660092,562.2041273047184,0.13767534900496564,0.04342751235412654,1329.4985747419692,1.9205131163400209,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.26089372822588447
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2115.0,1001.5669070820878,-0.5393127456585994,79.010356004,507.38540707103897,588.2136533001992,0.13741307393269386,0.04156587513535159,1326.802011013676,1.9188412468284792,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.2550923854250624
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2120.0,960.380621337902,0.14935439296223862,80.872570068,530.0838146520853,614.579750378768,0.13748571389572725,0.03866304597855401,1327.5487829784872,1.919304245446662,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.2446025142012905
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2125.0,883.9148824852815,2.4331662234425315,82.269230616,546.6389643469427,634.6440103866707,0.138668363049876,0.03399344546990645,1339.7146140957,1.926847060739334,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.22512720247795084
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2130.0,782.0125712102983,6.2033148368656486,83.665891164,562.2303654432408,655.0336727580864,0.14167715519736226,0.028158945489582084,1370.7311882800282,1.9460773367336177,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.19917336606457164
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2135.0,640.1492267400426,12.518213832221257,84.596998196,570.1316104595179,668.9495606778044,0.14772107798106704,0.020840668984683647,1433.3222574411345,1.9848837996135034,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.16304172204817355
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2140.0,467.610599989045,21.83897796803366,85.528105228,574.8221837976221,682.8295798254015,0.15817621148661545,0.012988013902921477,1542.5171472813029,2.052584631314408,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.1190972890156341
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2145.0,254.1132894296608,36.75514049916761,85.993658744,568.5759878641455,689.615138704184,0.17551695728065977,0.005207671334194935,1726.2928497771409,2.1665255668618277,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.06472095344850354
CBA SSP2 damageBurkeDiff 0.00062 p50 0.03 500 2,2150.0,0.0,79.63498746153482,86.45921226,547.9424725389894,695.3489662924203,0.21198923259985256,0.0,2124.467787084815,2.4133940279925854,SSP2,damageBurkeDiff,0.00062,p50,0.03,3926.2908824705573,2.0,1.45,True,500.0,0.0
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2020.0,355.4002294474556,32.47801205,43.47801205,99.80232779297239,101.6022031,0.017714924008646847,0.011264576944036384,162.39006024999998,1.1969058373550001,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.03834802594151751
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2025.0,719.9493642321879,28.793840220804427,46.476228195000004,118.65007888405655,122.72595383248088,0.03321118981880423,0.031484701717332954,306.3592613540221,1.2861667420394938,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.07768322755187416
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2030.0,760.4607043136566,29.125573404263527,49.474444340000005,136.10721670858615,143.07286255770074,0.04868600323352989,0.03298554932302912,451.98712837533975,1.3764560195927107,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.08205444003754163
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2035.0,797.629710729997,28.710820868856494,51.19409131500001,152.89430285845262,163.30387986503047,0.06374359883660632,0.03341757391879815,595.5412327196223,1.4654595642861659,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.0860650115121022
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2040.0,894.4057686590107,27.46088783777615,52.913738290000005,168.9654686804232,183.2523324078093,0.07796279337712397,0.03773536090276675,732.845671908503,1.550588316583272,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.09650724106763574
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2045.0,942.8106632936707,26.698915334653606,54.45241879,185.1345454940407,203.80648384073646,0.09161601728670649,0.038764830007584544,866.3402485817711,1.6333549541206982,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.10173017566740307
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2050.0,980.527221974728,26.06239784710161,55.99109929,200.62164163078373,224.10335359282809,0.10478072543576539,0.03927862201804284,996.6522378172791,1.7141483874467132,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.10579982855697666
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2055.0,1021.8451335450968,25.05168870690298,56.806347175,216.92598205489932,245.7480785858177,0.11728310022514951,0.03937190136851974,1121.910681351794,1.7918086224381122,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.11025807088060488
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2060.0,1036.9665014477612,24.4323688574471,57.621595060000004,232.6110575586733,267.16422667990423,0.12933306809309428,0.03814469382558774,1244.0725256390294,1.8675489658961983,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.11188968099381201
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2065.0,1100.0320343435592,23.45398695037967,59.244130865,250.48363918405255,291.5201614270876,0.14076735565097015,0.03984259003200563,1361.3424603909277,1.9402563254423753,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.11869451253616542
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2070.0,1134.9336188349857,22.834724082361692,60.86666667,267.63405838654796,315.52227316412757,0.1517744351210009,0.04014343203146997,1475.5160808027363,2.0110439700976963,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.12246042700830329
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2075.0,1173.1161482204611,22.191335372726616,62.654864915,286.1824856180241,341.6504337412996,0.16235292756945913,0.040577340126519965,1586.4727576663693,2.079837109753149,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.12658035858421535
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2080.0,1199.07868734018,21.695877751807586,64.44306316,304.07196199793106,367.4951402314245,0.17258235903079874,0.04052721008392134,1694.9521464254071,2.1470943307837524,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.1293817414792645
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2085.0,1213.9458344931832,21.321278547804532,66.14006739,323.4214756911842,395.6353956684431,0.1825264391606074,0.039746718276574756,1801.5585391644297,2.2131902942819464,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.13098592092953132
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2090.0,1244.209383121508,20.67880498229061,67.83707162,342.2049467219577,423.5565741344291,0.1920679134274325,0.03988090028053581,1904.9525640758827,2.277294589727047,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.13425138687952717
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2095.0,1259.6665603309714,20.429440455689964,70.1648392,362.4616389770027,453.868350033473,0.20139476799765618,0.039556543819296186,2007.0997663543326,2.3406258551396864,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.13591923113931478
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2100.0,1259.5175845748565,20.41767524367414,72.49260678,381.98960983856125,483.90932442657555,0.21061738107400071,0.03863844297081183,2109.1881425727033,2.403920648395076,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.1359031565122133
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2105.0,1240.8117745894167,20.736185106218482,74.82037436,400.769716184949,513.7300697983284,0.21988269765428273,0.03701293850203133,2212.8690681037956,2.4682028222243533,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.13388478165721113
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2110.0,1207.436052743219,21.36102889240755,77.14814194,418.76576866153493,543.3722114112161,0.22932060221861597,0.034887491741942674,2319.6742125658334,2.5344220117908165,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.13028350922932125
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2115.0,1137.8484477449913,22.658591845053863,79.010356004,430.9406916226013,566.441080972934,0.2392135632493209,0.03156242975183767,2432.967171791103,2.6046636465104838,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.12277493984592797
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2120.0,1043.5015485197569,24.648741272573204,80.872570068,442.1910863402616,589.4601683826554,0.24983720689129282,0.02743044658183946,2556.2108781539687,2.6810747444554606,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.112594818846524
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2125.0,918.1644811477279,27.470588890442972,82.269230616,447.5566183662336,606.040712123644,0.26150733867706993,0.022519936129886748,2693.5638226061837,2.7662335700158343,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.09907082895352674
CBA SSP2 damageBurkeDiff 0.00062 p95 0.015 2.2 30,2130.0,771.4310576326664,31.237231187128444,83.665891164,451.6068171639557,622.528335496536,0.2745602225419205,0.01724689738977506,2849.749978541826,2.8630689866959322,SSP2,damageBurkeDiff,0.00062,p95,0.015,9267.758136741046,2.0,1.45,True,2.2,0.08323815169219939
